Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,WHH,WHD,WHA,B365H,B365D,B365A,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,BTTS,Home_2plus,Away_2plus,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Ipswich,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Newcastle,HomeTeam_Nott'm Forest,HomeTeam_Southampton,HomeTeam_Tottenham,HomeTeam_West Ham,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Ipswich,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Newcastle,AwayTeam_Nott'm Forest,AwayTeam_Southampton,AwayTeam_Tottenham,AwayTeam_West Ham,AwayTeam_Wolves,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,h2h_home_wins_last5,home_league_position,away_league_position,position_diff,HomePts,AwayPts,HomeGoalDiff,AwayGoalDiff,HomeRecentGoalDiff,AwayRecentGoalDiff,RecentGoalDiff,HomeRecentShotsOnTarget,AwayRecentShotsOnTarget,RecentShotsOnTargetDiff,PosDiff,B365>2.5_missing,B365<2.5_missing,B365>2.5_implied_prob,B365<2.5_implied_prob,OddsMargin,OU_OddsMargin,OverUnderRatio,Weekend,EarlySeason,RefereeAggression
2024-12-07,1,0,H,1,0,H,D Bond,18,4,5,0,14,1,18,15,1,3,0,0,1.36,5.0,8.0,1.36,5.5,7.0,1.37,5.41,7.78,1.39,5.6,8.1,1.44,2.75,1.46,2.82,1.47,2.9,1.44,2.81,2024-25,2024,12,5,1,0,0,0,0,1.7142857142857142,0.5714285714285714,Aston Villa,Southampton,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8,2.4,9.0,0.8,1.4,1.0,0,7,20,-13,3,0,1,-1,4.0,-7.0,11.0,28.0,9.0,19.0,-13,0,0,0.6944444444444444,0.36363636363636365,0.1942857142857143,0.5236363636363636,0.5236363636363636,1,0,4.166666666666667
2024-12-07,4,2,H,2,2,D,T Robinson,11,16,8,3,3,4,10,7,3,0,0,0,2.88,3.6,2.38,2.88,3.75,2.3,2.86,3.74,2.36,2.94,3.85,2.41,1.57,2.38,1.59,2.47,1.59,2.52,1.57,2.45,2024-25,2024,12,5,6,1,1,1,1,3.142857142857143,1.2857142857142858,Brentford,Newcastle,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.4,1.6,13.0,1.2,1.2,5.0,0,9,13,-4,3,0,2,-2,7.0,-1.0,8.0,36.0,16.0,20.0,-4,0,0,0.6369426751592356,0.42016806722689076,1.2521739130434784,0.6596638655462186,0.6596638655462186,1,0,5.166666666666667
2024-12-07,2,3,A,1,1,D,D England,17,11,7,3,5,3,10,13,0,2,0,0,1.67,4.0,5.0,1.65,3.9,5.25,1.67,4.05,5.12,1.7,4.2,5.4,1.8,2.0,1.82,2.05,1.84,2.15,1.79,2.05,2024-25,2024,12,5,5,1,1,1,1,1.5714285714285714,1.1428571428571428,Man United,Nott'm Forest,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,0.8,10.0,1.6,1.4,5.0,0,12,9,3,0,3,-1,1,5.0,-4.0,9.0,25.0,20.0,5.0,3,0,0,0.5555555555555556,0.5,0.3142857142857143,0.9,0.9,1,0,4.6
2024-12-08,1,2,A,1,0,H,M Salisbury,18,22,5,6,6,13,9,13,2,1,0,0,3.5,3.7,2.05,3.5,3.75,2.0,3.57,3.73,2.02,3.71,3.8,2.06,1.73,2.1,1.72,2.2,1.75,2.22,1.72,2.16,2024-25,2024,12,6,3,1,1,0,1,0.7142857142857143,1.5714285714285714,Ipswich,Bournemouth,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.6,3.0,2.0,1.8,4.0,0,18,8,10,0,3,-1,1,-3.0,-3.0,0.0,17.0,22.0,-5.0,10,0,0,0.5780346820809249,0.47619047619047616,1.75,0.8238095238095238,0.8238095238095238,1,0,1.6666666666666667
2024-12-08,1,1,D,1,0,H,C Kavanagh,2,12,2,4,0,6,10,9,4,2,0,0,5.5,4.2,1.6,5.0,4.33,1.6,5.4,4.24,1.61,6.0,4.35,1.65,1.8,2.0,1.82,2.06,1.84,2.17,1.78,2.06,2024-25,2024,12,6,2,0,1,0,0,1.8571428571428572,1.5714285714285714,Fulham,Arsenal,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.4,9.0,2.2,1.2,5.0,0,9,3,6,1,1,0,0,0.0,0.0,0.0,32.0,15.0,17.0,6,0,0,0.5555555555555556,0.5,3.125,0.9,0.9,1,0,5.0
2024-12-08,3,4,A,2,1,H,A Taylor,13,17,5,8,5,10,17,11,2,2,0,0,3.1,4.0,2.1,3.4,3.9,2.0,3.21,4.04,2.07,3.4,4.2,2.17,1.36,3.2,1.36,3.32,1.36,3.45,1.35,3.26,2024-25,2024,12,6,7,1,1,1,1,2.4285714285714284,2.7142857142857144,Tottenham,Chelsea,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,10.0,1.8,0.8,10.0,0,11,2,9,0,3,-1,1,7.0,7.0,0.0,31.0,30.0,1.0,9,0,0,0.7352941176470588,0.3125,1.7,0.425,0.425,1,0,4.8
2024-12-08,2,2,D,0,1,A,S Attwell,10,16,3,7,5,5,9,10,1,2,0,0,4.33,4.0,1.75,4.5,3.8,1.73,4.48,4.02,1.75,4.69,4.2,1.8,1.57,2.38,1.61,2.41,1.63,2.44,1.59,2.39,2024-25,2024,12,6,4,1,1,1,1,1.2857142857142858,1.5714285714285714,Leicester,Brighton,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8,2.6,7.0,1.6,1.4,6.0,0,16,10,6,1,1,0,0,0.0,-3.0,3.0,12.0,22.0,-10.0,6,0,0,0.6369426751592356,0.42016806722689076,2.601156069364162,0.6596638655462186,0.6596638655462186,1,0,3.625
2024-12-09,2,1,H,0,0,D,J Brooks,19,19,4,5,11,0,12,17,5,4,0,0,1.91,3.8,3.8,1.9,3.9,3.75,1.91,3.85,3.81,1.96,3.95,4.0,1.62,2.3,1.62,2.4,1.65,2.45,1.6,2.36,2024-25,2024,12,0,3,1,1,1,0,1.4285714285714286,1.5714285714285714,West Ham,Wolves,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.2,1.8,7.0,2.4,1.8,4.0,0,17,18,-1,3,0,1,-1,-2.0,-5.0,3.0,34.0,24.0,10.0,-1,0,0,0.6172839506172839,0.4347826086956522,0.5066666666666666,0.7043478260869567,0.7043478260869567,0,0,4.428571428571429
2024-12-14,0,0,D,0,0,D,C Pawson,13,2,5,0,8,2,6,9,0,3,0,0,1.25,5.8,13.0,1.22,6.5,12.0,1.23,6.33,13.36,1.26,6.63,15.0,1.67,2.2,1.68,2.24,1.71,2.3,1.66,2.23,2024-25,2024,12,5,0,0,0,0,0,2.4285714285714284,0.7142857142857143,Arsenal,Everton,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.2,0.8,13.0,0.2,1.2,5.0,0,3,15,-12,1,1,0,0,9.0,-3.0,12.0,38.0,24.0,14.0,-12,0,0,0.5988023952095809,0.45454545454545453,0.10166666666666667,0.759090909090909,0.759090909090909,1,0,3.4285714285714284
2024-12-14,2,2,D,0,1,A,T Harrington,16,12,4,3,5,4,10,7,3,4,1,0,1.33,5.5,8.5,1.33,5.5,8.0,1.32,5.75,8.89,1.34,6.04,10.0,1.5,2.63,1.49,2.72,1.52,2.85,1.47,2.66,2024-25,2024,12,5,4,1,1,1,1,1.8571428571428572,1.1428571428571428,Liverpool,Fulham,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.2,1.0,15.0,1.8,1.4,8.0,0,1,9,-8,1,1,0,0,9.0,2.0,7.0,38.0,22.0,16.0,-8,0,0,0.6666666666666666,0.3802281368821293,0.16625,0.5703422053231939,0.5703422053231939,1,0,2.875
2024-12-14,4,0,H,1,0,H,T Bramall,27,4,11,1,5,2,7,16,3,3,0,0,1.3,5.8,9.0,1.3,6.0,8.5,1.31,5.83,9.08,1.34,6.06,10.0,1.44,2.75,1.45,2.81,1.47,2.87,1.45,2.75,2024-25,2024,12,5,4,1,0,1,0,1.1428571428571428,1.4285714285714286,Newcastle,Leicester,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.6,1.4,5.0,1.2,2.2,4.0,0,13,17,-4,3,0,4,-4,-2.0,-7.0,5.0,22.0,21.0,1.0,-4,0,0,0.6944444444444444,0.36363636363636365,0.15294117647058825,0.5236363636363636,0.5236363636363636,1,0,2.5
2024-12-14,1,2,A,0,1,A,S Hooper,16,10,6,5,7,3,13,9,0,2,1,0,1.85,3.8,3.8,1.9,3.8,3.8,1.9,3.83,3.85,1.93,3.96,4.0,1.73,2.1,1.74,2.18,1.76,2.23,1.72,2.15,2024-25,2024,12,5,3,1,1,0,1,1.5714285714285714,1.1428571428571428,Wolves,Ipswich,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.0,2.2,4.0,0.8,1.0,4.0,0,19,18,1,0,3,-1,1,-2.0,-4.0,2.0,18.0,19.0,-1.0,1,0,0,0.5780346820809249,0.47619047619047616,0.5,0.8238095238095238,0.8238095238095238,1,0,5.142857142857143
2024-12-14,2,1,H,0,0,D,S Barrott,17,8,6,2,4,3,12,6,0,1,0,0,2.62,3.4,2.62,2.63,3.3,2.7,2.64,3.39,2.68,2.68,3.59,2.78,1.9,2.0,1.88,2.0,1.92,2.01,1.87,1.96,2024-25,2024,12,5,3,1,1,1,0,1.1428571428571428,1.4285714285714286,Nott'm Forest,Aston Villa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.8,9.0,1.2,2.4,4.0,0,8,5,3,3,0,1,-1,2.0,-6.0,8.0,21.0,15.0,6.0,3,0,0,0.5263157894736842,0.5,0.974074074074074,0.95,0.95,1,0,5.125
2024-12-15,1,3,A,0,2,A,M Oliver,17,13,5,5,8,5,11,15,1,4,0,0,1.91,3.75,3.8,1.85,3.8,3.9,1.89,3.82,3.9,1.93,3.94,4.05,1.73,2.1,1.73,2.19,1.76,2.19,1.72,2.13,2024-25,2024,12,6,4,1,1,0,1,1.7142857142857142,1.1428571428571428,Brighton,Crystal Palace,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.6,9.0,1.2,1.4,5.0,0,13,16,-3,0,3,-2,2,2.0,-1.0,3.0,22.0,28.0,-6.0,-3,0,0,0.5780346820809249,0.47619047619047616,0.4743589743589744,0.8238095238095238,0.8238095238095238,1,0,5.3
2024-12-15,1,2,A,1,0,H,A Taylor,10,10,3,3,8,2,5,14,1,1,0,0,1.6,4.4,5.0,1.57,4.5,5.0,1.58,4.59,5.04,1.61,4.8,5.25,1.44,2.75,1.46,2.82,1.46,2.88,1.43,2.78,2024-25,2024,12,6,3,1,1,0,1,2.142857142857143,0.8571428571428571,Man City,Man United,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,2.0,10.0,1.8,0.8,3.0,0,8,13,-5,0,3,-1,1,1.0,-3.0,4.0,38.0,21.0,17.0,-5,0,0,0.6944444444444444,0.36363636363636365,0.314,0.5236363636363636,0.5236363636363636,1,0,4.7
2024-12-15,2,1,H,1,0,H,P Bankes,26,9,8,4,8,5,11,7,0,2,1,0,1.36,5.5,7.5,1.33,6.0,7.5,1.33,5.89,8.08,1.36,6.2,9.0,1.33,3.4,1.35,3.31,1.35,3.55,1.32,3.32,2024-25,2024,12,6,3,1,1,1,0,1.7142857142857142,0.7142857142857143,Chelsea,Brentford,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4,0.8,11.0,1.8,1.6,1.0,0,2,9,-7,3,0,1,-1,6.0,-6.0,12.0,33.0,13.0,20.0,-7,0,0,0.7518796992481203,0.29411764705882354,0.17733333333333334,0.39117647058823535,0.39117647058823535,1,0,3.5555555555555554
2024-12-15,0,5,A,0,5,A,D England,9,18,3,9,2,5,8,15,1,3,0,0,4.0,4.4,1.73,4.33,4.5,1.67,4.29,4.47,1.69,4.47,4.68,1.73,1.3,3.5,1.35,3.3,1.32,3.62,1.3,3.46,2024-25,2024,12,6,5,1,0,0,1,1.0,1.5714285714285714,Southampton,Tottenham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,2.2,4.0,2.0,1.0,6.0,0,20,12,8,0,3,-5,5,-5.0,4.0,-9.0,21.0,27.0,-6.0,8,0,0,0.7692307692307692,0.2857142857142857,2.5928143712574854,0.37142857142857144,0.37142857142857144,1,0,4.166666666666667
2024-12-16,1,1,D,0,0,D,C Kavanagh,29,16,9,3,12,6,6,11,0,2,0,0,1.73,4.0,4.2,1.7,4.0,4.75,1.71,4.19,4.43,1.75,4.4,4.75,1.53,2.5,1.53,2.61,1.53,2.62,1.51,2.54,2024-25,2024,12,0,2,0,1,0,0,1.4285714285714286,1.1428571428571428,Bournemouth,West Ham,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,1.6,12.0,1.0,2.2,4.0,0,5,16,-11,1,1,0,0,5.0,-6.0,11.0,29.0,25.0,4.0,-11,0,0,0.6535947712418301,0.4,0.35789473684210527,0.612,0.612,0,0,5.111111111111111
2024-12-21,2,1,H,1,0,H,P Bankes,11,12,6,6,5,4,14,7,3,3,0,0,3.3,3.6,2.1,3.25,3.7,2.1,3.29,3.71,2.12,3.42,3.8,2.18,1.57,2.38,1.61,2.41,1.64,2.46,1.59,2.39,2024-25,2024,12,5,3,1,1,1,0,1.625,1.5,Aston Villa,Man City,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.2,1.6,9.0,1.2,2.0,4.0,0,6,8,-2,3,0,1,-1,3.0,-3.0,6.0,29.0,23.0,6.0,-2,0,0,0.6369426751592356,0.42016806722689076,1.5476190476190474,0.6596638655462186,0.6596638655462186,1,0,3.5
2024-12-21,0,2,A,0,1,A,M Oliver,7,10,3,6,9,5,9,14,3,4,0,0,2.3,3.5,3.0,2.3,3.6,2.9,2.35,3.52,2.99,2.4,3.67,3.1,1.73,2.1,1.76,2.15,1.77,2.22,1.72,2.13,2024-25,2024,12,5,2,0,0,0,1,3.25,1.375,Brentford,Nott'm Forest,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.4,1.6,15.0,1.0,2.2,7.0,0,9,5,4,0,3,-2,2,9.0,-3.0,12.0,41.0,20.0,21.0,4,0,0,0.5780346820809249,0.47619047619047616,0.793103448275862,0.8238095238095238,0.8238095238095238,1,0,5.3
2024-12-21,0,4,A,0,3,A,S Attwell,10,15,2,7,2,1,9,7,2,0,0,0,4.5,3.8,1.75,4.75,3.75,1.73,4.61,3.95,1.74,4.75,4.06,1.77,1.62,2.3,1.65,2.32,1.67,2.37,1.63,2.3,2024-25,2024,12,5,4,1,0,0,1,0.75,1.375,Ipswich,Newcastle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8,1.2,2.0,1.8,2.2,5.0,0,18,12,6,0,3,-4,4,-4.0,-1.0,-3.0,17.0,15.0,2.0,6,0,0,0.6172839506172839,0.4347826086956522,2.745664739884393,0.7043478260869567,0.7043478260869567,1,0,3.5555555555555554
2024-12-21,1,1,D,0,0,D,R Jones,11,12,4,6,8,4,14,20,2,2,0,0,2.8,3.6,2.38,2.88,3.7,2.35,2.8,3.75,2.38,2.88,3.87,2.43,1.5,2.63,1.51,2.64,1.55,2.64,1.51,2.56,2024-25,2024,12,5,2,0,1,0,0,1.5,1.625,West Ham,Brighton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.8,10.0,1.6,1.6,7.0,0,15,13,2,1,1,0,0,2.0,-1.0,3.0,31.0,24.0,7.0,2,0,0,0.6666666666666666,0.3802281368821293,1.225531914893617,0.5703422053231939,0.5703422053231939,1,0,4.888888888888889
2024-12-21,1,5,A,1,3,A,S Hooper,15,14,6,6,3,3,9,8,2,2,0,0,6.0,4.0,1.57,6.25,4.2,1.55,6.08,4.11,1.57,6.8,4.33,1.61,1.87,2.03,1.83,2.05,1.88,2.05,1.83,2.01,2024-25,2024,12,5,6,1,1,0,1,0.75,1.5,Crystal Palace,Arsenal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,1.4,5.0,2.4,0.8,5.0,0,15,5,10,0,3,-4,4,-2.0,0.0,-2.0,23.0,16.0,7.0,10,0,0,0.53475935828877,0.4926108374384237,4.032258064516129,0.9211822660098523,0.9211822660098523,1,0,4.875
2024-12-22,0,3,A,0,3,A,A Taylor,9,8,5,4,6,1,15,16,2,0,0,0,2.5,3.5,2.62,2.55,3.4,2.7,2.55,3.56,2.69,2.63,3.71,2.75,1.67,2.2,1.69,2.26,1.72,2.31,1.66,2.24,2024-25,2024,12,6,3,1,0,0,1,1.375,1.5,Leicester,Wolves,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.4,2.4,7.0,1.8,2.2,4.0,0,17,19,-2,0,3,-3,3,0.0,-4.0,4.0,13.0,25.0,-12.0,-2,0,0,0.5988023952095809,0.45454545454545453,0.9444444444444443,0.759090909090909,0.759090909090909,1,0,3.5
2024-12-22,0,0,D,0,0,D,T Robinson,16,5,5,1,6,5,8,15,1,3,0,0,1.4,4.8,7.0,1.42,4.75,7.0,1.42,4.96,7.21,1.45,5.1,7.6,1.57,2.38,1.57,2.49,1.57,2.55,1.54,2.46,2024-25,2024,12,6,0,0,0,0,0,1.75,0.5,Fulham,Southampton,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.6,1.4,7.0,0.8,2.4,1.0,0,8,20,-12,1,1,0,0,-2.0,-6.0,4.0,23.0,6.0,17.0,-12,0,0,0.6369426751592356,0.42016806722689076,0.20285714285714285,0.6596638655462186,0.6596638655462186,1,0,4.857142857142857
2024-12-22,3,6,A,1,3,A,S Barrott,9,24,5,12,7,5,7,9,1,2,0,0,4.2,4.33,1.73,4.5,4.0,1.73,4.29,4.33,1.72,4.5,4.64,1.76,1.3,3.5,1.33,3.28,1.3,3.7,1.29,3.52,2024-25,2024,12,6,9,1,1,1,1,2.5,2.2857142857142856,Tottenham,Liverpool,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.8,1.6,7.0,2.4,1.2,11.0,0,11,2,9,0,3,-3,3,4.0,3.0,1.0,26.0,30.0,-4.0,9,0,0,0.7692307692307692,0.2857142857142857,2.601156069364162,0.37142857142857144,0.37142857142857144,1,0,4.666666666666667
2024-12-22,0,3,A,0,1,A,C Pawson,23,10,7,5,13,1,11,11,1,3,0,0,1.85,3.8,3.9,1.8,3.8,4.2,1.85,3.88,4.07,1.89,4.06,4.25,1.57,2.38,1.63,2.36,1.65,2.41,1.6,2.36,2024-25,2024,12,6,3,1,0,0,1,1.625,1.625,Man United,Bournemouth,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.2,10.0,2.0,1.6,7.0,0,12,6,6,0,3,-3,3,7.0,1.0,6.0,30.0,22.0,8.0,6,0,0,0.6369426751592356,0.42016806722689076,0.42857142857142855,0.6596638655462186,0.6596638655462186,1,0,3.375
2024-12-22,0,0,D,0,0,D,C Kavanagh,5,12,4,5,2,5,20,12,4,1,0,0,5.0,4.0,1.62,5.0,4.2,1.62,5.18,4.13,1.63,5.52,4.33,1.67,1.67,2.2,1.67,2.3,1.73,2.35,1.66,2.25,2024-25,2024,12,6,0,0,0,0,0,1.2857142857142858,2.875,Everton,Chelsea,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8,1.0,9.0,3.0,1.2,10.0,0,16,2,14,1,1,0,0,5.0,5.0,0.0,18.0,33.0,-15.0,14,0,0,0.5988023952095809,0.45454545454545453,3.0864197530864197,0.759090909090909,0.759090909090909,1,0,4.8
2024-12-26,3,0,H,1,0,H,A Taylor,22,4,8,1,9,6,15,10,2,1,0,1,1.91,3.8,3.6,1.91,3.8,3.75,1.93,3.91,3.66,1.97,4.02,3.8,1.62,2.3,1.63,2.37,1.65,2.38,1.61,2.34,2024-25,2024,12,3,3,1,0,1,0,1.5,1.375,Newcastle,Aston Villa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,2.0,7.0,1.4,1.6,3.0,0,8,7,1,3,0,3,-3,2.0,-7.0,9.0,29.0,14.0,15.0,1,0,0,0.6172839506172839,0.4347826086956522,0.5093333333333333,0.7043478260869567,0.7043478260869567,0,0,3.2
2024-12-26,1,1,D,1,1,D,S Hooper,24,8,5,3,8,5,5,10,1,4,0,0,1.35,5.0,8.5,1.33,5.5,7.5,1.34,5.46,8.59,1.37,5.73,9.4,1.53,2.5,1.57,2.5,1.58,2.5,1.55,2.44,2024-25,2024,12,3,2,0,1,0,0,2.0,0.625,Man City,Everton,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.2,2.0,9.0,0.8,0.8,5.0,0,9,16,-7,1,1,0,0,0.0,-3.0,3.0,30.0,19.0,11.0,-7,0,0,0.6535947712418301,0.4,0.17733333333333334,0.612,0.612,0,0,4.777777777777778
2024-12-26,1,2,A,1,0,H,S Barrott,12,14,8,7,3,1,13,13,1,3,0,0,1.5,4.75,5.8,1.48,4.75,6.0,1.47,4.88,6.15,1.52,5.1,6.75,1.44,2.75,1.47,2.76,1.48,2.8,1.45,2.72,2024-25,2024,12,3,3,1,1,0,1,1.75,1.25,Chelsea,Fulham,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.2,1.2,11.0,1.6,1.8,6.0,0,2,8,-6,0,3,-1,1,5.0,1.0,4.0,34.0,23.0,11.0,-6,0,0,0.6944444444444444,0.36363636363636365,0.24666666666666667,0.5236363636363636,0.5236363636363636,0,0,4.5
2024-12-26,0,0,D,0,0,D,T Bramall,18,10,4,4,5,2,13,12,2,2,0,0,1.91,3.6,3.7,1.9,3.8,3.8,1.9,3.77,3.87,1.95,3.92,4.2,1.73,2.1,1.74,2.19,1.76,2.19,1.72,2.13,2024-25,2024,12,3,0,0,0,0,0,1.375,1.375,Bournemouth,Crystal Palace,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8,1.2,10.0,1.8,1.2,8.0,0,5,16,-11,1,1,0,0,3.0,2.0,1.0,32.0,28.0,4.0,-11,0,0,0.5780346820809249,0.47619047619047616,0.5,0.8238095238095238,0.8238095238095238,0,0,3.6666666666666665
2024-12-26,1,0,H,1,0,H,C Pawson,10,13,3,4,2,7,12,13,3,2,0,1,2.38,3.6,2.8,2.3,3.75,2.88,2.35,3.74,2.82,2.42,3.85,2.9,1.5,2.63,1.49,2.72,1.5,2.72,1.48,2.64,2024-25,2024,12,3,1,0,0,0,0,1.25,2.0,Nott'm Forest,Tottenham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.2,1.8,12.0,2.6,1.2,6.0,0,4,11,-7,3,0,1,-1,4.0,6.0,-2.0,26.0,26.0,0.0,-7,0,0,0.6666666666666666,0.3802281368821293,0.798611111111111,0.5703422053231939,0.5703422053231939,0,0,3.4444444444444446
2024-12-26,2,0,H,0,0,D,T Harrington,7,11,4,4,4,4,12,12,2,2,0,1,3.6,3.6,1.95,3.9,3.7,1.91,3.8,3.7,1.94,3.99,3.8,2.0,1.67,2.2,1.71,2.23,1.73,2.29,1.67,2.22,2024-25,2024,12,3,2,0,0,1,0,1.5,1.0,Wolves,Man United,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.6,2.6,4.0,1.8,1.4,5.0,0,18,12,6,3,0,2,-2,-2.0,-2.0,0.0,21.0,18.0,3.0,6,0,0,0.5988023952095809,0.45454545454545453,2.0418848167539267,0.759090909090909,0.759090909090909,0,0,3.4444444444444446
