Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,B365>2.5,B365<2.5,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wolves,has_ou_odds,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,B365>2.5_missing,B365<2.5_missing,h2h_home_wins_last5,home_league_position,away_league_position,position_diff
2023-09-16,1.0,3.0,A,0.0,1.0,A,J Gillett,14.0,10.0,4.0,8.0,8.0,1.0,8.0,9.0,2.0,2.0,0.0,0.0,2.2,3.9,2.9,2.0,3.6,2.9,2.15,4.0,2.88,1.44,2.75,2023,9,5,4.0,1,1.8509316770186337,1.1048387096774193,Man United,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.2,12.0,2.2,1.6,7.0,0,0,2,3,13,-10
2023-09-16,1.0,3.0,A,1.0,0.0,H,A Madley,6.0,29.0,3.0,15.0,4.0,11.0,7.0,11.0,3.0,2.0,0.0,0.0,6.5,4.7,1.47,5.8,4.2,1.4,7.0,4.5,1.45,1.62,2.3,2023,9,5,4.0,1,1.546583850931677,1.8950617283950617,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,1.2,10.0,1.4,0.6,10.0,0,0,0,7,1,6
2023-09-16,1.0,3.0,A,1.0,0.0,H,M Oliver,11.0,16.0,2.0,6.0,4.0,4.0,10.0,4.0,1.0,3.0,0.0,0.0,6.25,4.9,1.45,6.0,4.4,1.36,6.0,5.0,1.45,1.44,2.75,2023,9,5,4.0,1,1.2476190476190476,1.8333333333333333,Wolves,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,2.2,4.0,2.2,1.6,9.0,0,0,1,15,2,13
2023-09-16,1.0,0.0,H,0.0,0.0,D,C Pawson,9.0,11.0,2.0,2.0,8.0,3.0,8.0,12.0,3.0,5.0,0.0,0.0,1.53,4.4,5.75,1.44,3.9,5.5,1.53,4.2,6.0,1.67,2.2,2023,9,5,1.0,0,1.5061728395061729,1.2340425531914894,Newcastle,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,1.0,5.0,2.0,0.8,11.0,0,0,1,8,22,-14
2023-09-16,1.0,0.0,H,0.0,0.0,D,M Salisbury,13.0,7.0,2.0,2.0,6.0,2.0,6.0,14.0,2.0,2.0,0.0,0.0,1.65,3.85,5.25,1.57,3.5,5.0,1.67,3.75,5.5,1.89,2.01,2023,9,5,1.0,0,1.244186046511628,1.1111111111111112,Fulham,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1.8,5.0,0.5,3.5,0.0,0,0,0,20,36,-16
2023-09-16,3.0,1.0,H,0.0,0.0,D,D England,16.0,6.0,5.0,3.0,4.0,2.0,13.0,9.0,5.0,3.0,0.0,0.0,1.9,3.65,3.95,1.8,3.1,4.0,1.91,3.6,4.0,1.89,2.01,2023,9,5,4.0,1,1.4596774193548387,1.1048951048951048,Aston Villa,Crystal Palace,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,1.6,10.0,1.0,1.0,6.0,0,0,1,14,12,2
2023-09-17,0.0,0.0,D,0.0,0.0,D,D Coote,13.0,14.0,4.0,6.0,1.0,7.0,15.0,20.0,1.0,5.0,0.0,0.0,4.3,3.9,1.77,4.0,3.7,1.65,4.33,3.75,1.8,1.67,2.2,2023,9,6,0.0,0,1.2692307692307692,1.5432098765432098,Bournemouth,Chelsea,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,1.6,1.0,1.4,1.8,5.0,0,0,1,17,6,11
2023-09-17,0.0,1.0,A,0.0,0.0,D,S Hooper,8.0,13.0,1.0,4.0,1.0,11.0,12.0,10.0,1.0,1.0,0.0,0.0,5.75,4.4,1.55,5.8,4.2,1.4,6.0,4.5,1.5,1.67,2.2,2023,9,6,1.0,0,1.3788819875776397,1.5279503105590062,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,1.4,4.0,2.0,0.8,10.0,0,0,2,9,4,5
2023-09-18,1.0,1.0,D,0.0,1.0,A,R Jones,14.0,10.0,4.0,3.0,5.0,4.0,16.0,10.0,2.0,3.0,0.0,1.0,2.25,3.45,3.15,2.05,3.2,3.1,2.2,3.5,3.25,1.92,1.98,2023,9,0,2.0,0,1.4137931034482758,1.0,Nott'm Forest,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,1.4,7.0,0.6,2.0,1.0,0,0,0,33,16,17
2023-09-23,0.0,1.0,A,0.0,1.0,A,T Harrington,12.0,11.0,4.0,4.0,9.0,5.0,6.0,12.0,1.0,2.0,0.0,0.0,4.2,4.1,1.77,4.2,3.7,1.62,4.2,4.2,1.73,1.62,2.3,2023,9,5,1.0,0,1.0095238095238095,1.434782608695652,Burnley,Man United,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2.8,1.0,1.4,1.6,9.0,0,0,0,16,3,13
2023-09-23,1.0,3.0,A,1.0,1.0,D,M Oliver,12.0,18.0,2.0,6.0,1.0,4.0,9.0,12.0,2.0,2.0,0.0,0.0,1.8,3.75,4.3,1.65,3.5,4.33,1.8,3.8,4.2,1.95,1.95,2023,9,5,4.0,1,1.5416666666666667,1.0740740740740742,Brentford,Everton,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1.0,9.0,0.6,1.6,4.0,0,0,1,22,9,13
2023-09-23,1.0,1.0,D,0.0,0.0,D,J Smith,20.0,3.0,4.0,3.0,10.0,1.0,12.0,17.0,0.0,2.0,0.0,1.0,3.35,3.35,2.2,3.2,3.1,2.05,3.25,3.4,2.2,2.02,1.88,2023,9,5,2.0,0,1.3,0.9714285714285714,Luton,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,3.0,0.0,0.8,2.6,3.0,0,0,0,36,15,21
2023-09-23,2.0,0.0,H,2.0,0.0,H,A Taylor,7.0,10.0,4.0,3.0,6.0,6.0,5.0,17.0,3.0,7.0,1.0,0.0,1.15,8.0,16.0,1.1,7.0,13.0,1.14,8.5,15.0,1.4,3.0,2023,9,5,2.0,0,2.7358490566037736,0.7241379310344828,Man City,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.2,0.6,12.0,1.4,1.4,7.0,0,0,1,1,33,-32
2023-09-23,0.0,0.0,D,0.0,0.0,D,P Tierney,7.0,10.0,3.0,5.0,3.0,2.0,10.0,15.0,3.0,2.0,0.0,0.0,1.95,3.4,4.1,1.8,3.25,3.8,1.91,3.4,4.2,2.0,1.8,2023,9,5,0.0,0,1.1258741258741258,0.9058823529411764,Crystal Palace,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1.0,8.0,1.0,2.4,4.0,0,0,1,12,20,-8
2023-09-24,0.0,1.0,A,0.0,0.0,D,J Gillett,10.0,15.0,4.0,7.0,5.0,11.0,9.0,11.0,2.0,3.0,0.0,0.0,1.9,3.8,3.8,1.75,3.5,3.7,1.91,3.75,3.8,1.73,2.1,2023,9,6,1.0,0,1.7098765432098766,1.048780487804878,Chelsea,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1.2,5.0,2.0,2.0,9.0,0,0,1,6,14,-8
2023-09-24,0.0,8.0,A,0.0,3.0,A,S Attwell,9.0,22.0,1.0,15.0,2.0,6.0,12.0,8.0,3.0,0.0,0.0,0.0,6.75,4.7,1.45,6.5,4.2,1.36,7.0,4.75,1.44,1.67,2.2,2023,9,6,8.0,1,0.9583333333333334,1.0993788819875776,Sheffield United,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.4,4.0,1.6,1.6,4.0,0,0,1,25,8,17
2023-09-24,2.0,2.0,D,1.0,1.0,D,R Jones,13.0,13.0,6.0,5.0,11.0,4.0,12.0,19.0,3.0,4.0,0.0,0.0,1.7,4.3,4.4,1.65,3.8,3.9,1.67,4.33,4.33,1.5,2.63,2023,9,6,4.0,1,2.123456790123457,1.6419753086419753,Arsenal,Tottenham,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.6,0.8,13.0,3.0,1.0,13.0,0,0,3,4,5,-1
2023-09-24,3.0,1.0,H,1.0,1.0,D,J Brooks,13.0,12.0,4.0,4.0,4.0,4.0,12.0,17.0,3.0,3.0,0.0,0.0,1.4,5.5,7.0,1.29,5.0,7.0,1.36,5.25,7.5,1.36,3.2,2023,9,6,4.0,1,1.314516129032258,1.1333333333333333,Brighton,Bournemouth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,1.6,9.0,0.8,1.8,2.0,0,0,2,13,17,-4
2023-09-24,3.0,1.0,H,1.0,1.0,D,C Kavanagh,22.0,11.0,7.0,4.0,7.0,4.0,12.0,13.0,0.0,2.0,0.0,0.0,1.4,5.5,6.75,1.33,4.6,6.5,1.4,5.0,7.0,1.4,3.0,2023,9,6,4.0,1,2.253086419753086,1.25625,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.6,1.4,11.0,2.0,1.2,10.0,0,0,2,2,8,-6
2023-09-30,0.0,1.0,A,0.0,1.0,A,C Kavanagh,19.0,8.0,4.0,2.0,10.0,4.0,10.0,8.0,3.0,2.0,0.0,0.0,1.57,4.2,5.75,1.53,4.2,5.8,1.55,4.2,5.75,1.8,2.0,2023,9,5,1.0,0,1.8509316770186337,1.1048951048951048,Man United,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,2.0,6.0,1.2,1.4,7.0,0,0,2,3,12,-9
2023-09-30,2.0,1.0,H,1.0,0.0,H,C Pawson,3.0,23.0,1.0,8.0,0.0,6.0,18.0,12.0,5.0,4.0,0.0,0.0,8.25,5.5,1.33,9.5,5.5,1.29,8.0,5.75,1.33,1.53,2.5,2023,9,5,3.0,1,1.2476190476190476,1.8950617283950617,Wolves,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2.2,3.0,2.8,0.6,15.0,0,0,0,15,1,14
2023-09-30,2.0,0.0,H,2.0,0.0,H,G Scott,20.0,16.0,9.0,2.0,7.0,4.0,6.0,9.0,1.0,1.0,0.0,0.0,1.45,4.7,6.75,1.4,4.75,7.0,1.45,4.5,7.0,1.67,2.2,2023,9,5,2.0,0,1.546583850931677,0.5833333333333334,West Ham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,1.4,10.0,1.0,1.8,1.0,0,0,1,8,25,-17
2023-09-30,2.0,1.0,H,1.0,1.0,D,S Hooper,24.0,12.0,8.0,4.0,12.0,5.0,11.0,17.0,5.0,4.0,0.0,2.0,3.05,3.75,2.2,2.88,4.0,2.15,2.9,4.0,2.15,1.36,3.2,2023,9,5,3.0,1,1.894409937888199,1.8333333333333333,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,1.0,13.0,2.4,0.8,13.0,0,0,0,5,2,3
2023-09-30,2.0,0.0,H,1.0,0.0,H,T Bramall,20.0,8.0,8.0,2.0,5.0,3.0,7.0,15.0,1.0,3.0,0.0,0.0,1.35,5.5,8.25,1.3,5.5,9.0,1.3,5.75,9.0,1.53,2.5,2023,9,5,2.0,0,1.5061728395061729,1.0,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,1.4,6.0,1.0,2.8,1.0,0,0,2,8,16,-8
2023-09-30,0.0,4.0,A,0.0,2.0,A,M Salisbury,8.0,15.0,1.0,8.0,6.0,6.0,11.0,10.0,0.0,1.0,0.0,0.0,5.5,4.6,1.53,5.8,4.5,1.5,5.5,4.5,1.53,1.53,2.5,2023,9,5,4.0,1,1.2692307692307692,1.5279503105590062,Bournemouth,Arsenal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,1.6,3.0,1.8,0.8,13.0,0,0,0,17,4,13
2023-09-30,6.0,1.0,H,3.0,0.0,H,A Madley,19.0,11.0,9.0,3.0,1.0,3.0,19.0,21.0,4.0,4.0,0.0,0.0,2.6,3.85,2.45,2.5,3.9,2.45,2.55,3.75,2.55,1.44,2.75,2023,9,5,7.0,1,1.4596774193548387,1.1048387096774193,Aston Villa,Brighton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,2.0,9.0,3.0,1.4,12.0,0,0,2,14,13,1
2023-09-30,1.0,2.0,A,1.0,2.0,A,A Taylor,23.0,9.0,5.0,2.0,3.0,6.0,8.0,10.0,0.0,1.0,0.0,0.0,1.6,3.9,6.0,1.6,3.9,5.8,1.57,3.8,6.5,2.05,1.85,2023,9,5,3.0,1,1.3788819875776397,1.1111111111111112,Everton,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,1.8,1.0,0.5,2.5,0.0,0,0,0,9,36,-27
2023-10-01,1.0,1.0,D,0.0,0.0,D,P Tierney,6.0,18.0,1.0,5.0,1.0,11.0,6.0,10.0,1.0,2.0,1.0,0.0,2.75,3.2,2.65,2.75,3.4,2.5,2.75,3.1,2.7,2.1,1.73,2023,10,6,2.0,0,1.4137931034482758,1.2340425531914894,Nott'm Forest,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,1.4,7.0,1.6,1.2,6.0,0,0,0,33,22,11
2023-10-02,0.0,2.0,A,0.0,2.0,A,T Robinson,10.0,11.0,3.0,4.0,8.0,1.0,15.0,12.0,1.0,4.0,0.0,0.0,3.65,3.4,2.1,3.6,3.5,2.0,3.6,3.5,2.05,1.98,1.92,2023,10,0,2.0,0,1.244186046511628,1.5432098765432098,Fulham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2.0,7.0,1.0,1.0,5.0,0,0,1,20,6,14
2023-10-03,1.0,2.0,A,0.0,1.0,A,P Bankes,18.0,14.0,3.0,4.0,7.0,6.0,14.0,6.0,4.0,2.0,0.0,0.0,2.9,3.1,2.6,2.88,3.1,2.6,2.9,3.0,2.63,2.2,1.65,2023,10,1,3.0,1,1.3,1.0,Luton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,2.2,1.0,0.8,2.6,1.0,0,0,0,36,16,20
2023-10-07,1.0,4.0,A,1.0,1.0,D,S Attwell,10.0,9.0,3.0,5.0,7.0,3.0,11.0,8.0,2.0,4.0,0.0,0.0,4.5,3.9,1.75,4.75,3.8,1.7,4.5,3.8,1.73,1.85,2.05,2023,10,5,5.0,1,1.0095238095238095,1.5432098765432098,Burnley,Chelsea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,2.4,1.0,0.8,1.0,4.0,0,0,0,16,6,10
2023-10-07,3.0,0.0,H,2.0,0.0,H,D Coote,25.0,11.0,8.0,4.0,8.0,7.0,14.0,15.0,1.0,2.0,0.0,0.0,1.95,3.65,3.75,1.91,3.7,3.7,1.91,3.6,3.8,1.85,2.05,2023,10,5,3.0,1,1.3788819875776397,1.1333333333333333,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.8,4.0,0.8,2.0,2.0,0,0,2,9,17,-8
2023-10-07,3.0,1.0,H,0.0,0.0,D,S Barrott,20.0,5.0,6.0,2.0,9.0,4.0,8.0,10.0,1.0,2.0,0.0,0.0,1.63,3.9,5.5,1.6,3.9,5.5,1.62,3.8,6.0,1.96,1.94,2023,10,5,4.0,1,1.244186046511628,0.5833333333333334,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8,2.0,5.0,1.0,3.2,1.0,0,0,1,20,25,-5
2023-10-07,0.0,0.0,D,0.0,0.0,D,C Pawson,8.0,16.0,2.0,5.0,3.0,7.0,7.0,12.0,0.0,1.0,0.0,0.0,2.25,3.2,3.45,2.15,3.25,3.5,2.2,3.1,3.6,2.25,1.62,2023,10,5,0.0,0,1.1258741258741258,0.7241379310344828,Crystal Palace,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.4,5.0,1.2,1.4,7.0,0,0,0,12,33,-21
2023-10-07,0.0,1.0,A,0.0,0.0,D,J Brooks,12.0,15.0,2.0,4.0,5.0,6.0,16.0,7.0,2.0,1.0,0.0,1.0,6.0,4.7,1.5,6.5,4.6,1.44,6.0,4.75,1.45,1.53,2.4,2023,10,5,1.0,0,1.3,1.6419753086419753,Luton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.8,1.6,4.0,2.6,1.0,13.0,0,0,0,36,5,31
2023-10-07,2.0,1.0,H,0.0,1.0,A,A Madley,21.0,11.0,8.0,3.0,7.0,5.0,10.0,17.0,0.0,5.0,0.0,0.0,1.67,4.2,4.6,1.65,4.2,4.6,1.67,4.2,4.75,1.65,2.2,2023,10,5,3.0,1,1.8509316770186337,1.2340425531914894,Man United,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,2.0,6.0,1.4,1.4,5.0,0,0,2,3,22,-19
