FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,B365>2.5,B365<2.5,Date,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,has_ou_odds
1.0,2.0,A,0.0,1.0,A,P Walton,16.0,12.0,8.0,8.0,9.0,6.0,9.0,11.0,0.0,3.0,0.0,0.0,1.8,3.2,4.0,2.0,3.3,3.8,1.91,3.4,4.2,1.8673941243800074,2.0139336131247614,2008-11-01,2008-09,2008,11,5,3.0,1,1.278688524590164,0.9726027397260274,Portsmouth,Wigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,H,1.0,0.0,H,R Styles,7.0,13.0,5.0,6.0,3.0,5.0,11.0,7.0,4.0,2.0,0.0,1.0,6.0,3.9,1.45,8.0,4.5,1.4,8.0,4.5,1.4,1.8673941243800074,2.0139336131247614,2008-11-01,2008-09,2008,11,5,3.0,1,1.305263157894737,1.6215538847117794,Stoke,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,H,0.0,1.0,A,P Dowd,8.0,14.0,4.0,6.0,4.0,4.0,18.0,13.0,1.0,2.0,0.0,0.0,3.2,3.1,2.1,3.5,3.3,2.1,3.5,3.3,2.1,1.8673941243800074,2.0139336131247614,2008-11-01,2008-09,2008,11,5,3.0,1,1.8421052631578947,1.598503740648379,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,D,0.0,1.0,A,M Jones,15.0,9.0,8.0,5.0,2.0,3.0,13.0,18.0,3.0,2.0,0.0,1.0,2.5,3.2,2.5,2.4,3.3,2.9,2.5,3.3,2.88,1.8673941243800074,2.0139336131247614,2008-11-01,2008-09,2008,11,5,4.0,1,1.1934156378600822,1.0614525139664803,West Brom,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,0.0,H,0.0,0.0,D,M Riley,20.0,11.0,12.0,6.0,6.0,1.0,15.0,20.0,1.0,1.0,0.0,0.0,2.7,3.2,2.3,3.25,3.25,2.25,3.0,3.3,2.38,1.8673941243800074,2.0139336131247614,2008-11-02,2008-09,2008,11,6,2.0,0,1.3595505617977528,1.645,Bolton,Man City,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,0.0,H,0.0,0.0,D,S Bennett,11.0,6.0,7.0,1.0,2.0,6.0,13.0,21.0,4.0,3.0,0.0,0.0,2.7,3.2,2.3,3.1,3.3,2.3,3.0,3.3,2.38,1.8673941243800074,2.0139336131247614,2008-11-03,2008-09,2008,11,0,2.0,0,1.4764542936288088,1.127906976744186,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,H,1.0,0.0,H,H Webb,11.0,17.0,7.0,9.0,5.0,6.0,16.0,7.0,3.0,2.0,0.0,0.0,2.9,3.0,2.3,3.1,3.1,2.4,3.25,3.25,2.3,1.8673941243800074,2.0139336131247614,2008-11-08,2008-09,2008,11,5,3.0,1,2.1209068010075565,1.565326633165829,Arsenal,Man United,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,A,0.0,0.0,D,A Wiley,16.0,10.0,11.0,6.0,6.0,7.0,15.0,10.0,1.0,2.0,0.0,0.0,2.1,3.1,3.2,2.2,3.2,3.4,2.25,3.25,3.4,1.8673941243800074,2.0139336131247614,2008-11-08,2008-09,2008,11,5,1.0,0,1.127659574468085,1.0276243093922652,Hull,Bolton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,0.0,H,2.0,0.0,H,P Walton,11.0,4.0,10.0,2.0,3.0,7.0,10.0,8.0,2.0,1.0,0.0,0.0,1.2,5.2,11.0,1.22,5.5,15.0,1.2,6.0,19.0,1.8673941243800074,2.0139336131247614,2008-11-08,2008-09,2008,11,5,3.0,1,2.077889447236181,0.8734693877551021,Liverpool,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,2.0,A,1.0,0.0,H,S Bennett,9.0,10.0,6.0,5.0,8.0,3.0,8.0,10.0,2.0,1.0,0.0,0.0,2.2,3.1,3.0,2.3,3.3,3.1,2.38,3.3,3.0,1.8673941243800074,2.0139336131247614,2008-11-08,2008-09,2008,11,5,3.0,1,1.0855855855855856,0.7983870967741935,Sunderland,Portsmouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,A,0.0,0.0,D,M Halsey,15.0,12.0,13.0,7.0,9.0,4.0,9.0,10.0,1.0,1.0,0.0,0.0,2.4,3.1,2.7,2.5,3.3,2.8,2.6,3.25,2.8,1.8673941243800074,2.0139336131247614,2008-11-08,2008-09,2008,11,5,4.0,1,1.4450867052023122,1.080604534005038,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,D,0.0,0.0,D,M Riley,22.0,2.0,14.0,1.0,6.0,3.0,10.0,12.0,1.0,3.0,0.0,0.0,1.75,3.3,4.2,1.73,3.5,5.0,1.8,3.4,5.0,1.8673941243800074,2.0139336131247614,2008-11-08,2008-09,2008,11,5,0.0,0,1.1156462585034013,0.7894736842105263,Wigan,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2.0,A,1.0,1.0,D,R Styles,14.0,15.0,9.0,8.0,7.0,4.0,13.0,5.0,2.0,2.0,0.0,0.0,1.7,3.4,4.3,1.67,3.8,5.0,1.7,3.8,5.0,1.8673941243800074,2.0139336131247614,2008-11-09,2008-09,2008,11,6,3.0,1,1.3343108504398826,0.841726618705036,Aston Villa,Middlesbrough,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2.0,A,0.0,1.0,A,C Foy,8.0,18.0,3.0,13.0,5.0,9.0,14.0,11.0,2.0,1.0,0.0,0.0,6.0,3.6,1.5,7.5,4.2,1.44,8.0,4.33,1.44,1.8673941243800074,2.0139336131247614,2008-11-09,2008-09,2008,11,6,2.0,0,1.3555555555555556,1.605527638190955,Blackburn,Chelsea,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,H,1.0,0.0,H,M Atkinson,11.0,13.0,6.0,7.0,6.0,1.0,13.0,11.0,2.0,2.0,0.0,0.0,2.2,3.1,3.0,2.38,3.25,3.0,2.38,3.25,3.1,1.8673941243800074,2.0139336131247614,2008-11-09,2008-09,2008,11,6,3.0,1,1.3661971830985915,1.0277777777777777,Fulham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,A,1.0,1.0,D,M Dean,9.0,14.0,7.0,9.0,4.0,5.0,12.0,13.0,1.0,2.0,2.0,1.0,2.3,3.1,2.8,2.15,3.3,3.4,2.25,3.3,3.3,1.8673941243800074,2.0139336131247614,2008-11-09,2008-09,2008,11,6,3.0,1,2.2455696202531645,1.449748743718593,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.0,A,0.0,0.0,D,M Riley,11.0,9.0,8.0,6.0,8.0,5.0,9.0,22.0,2.0,4.0,0.0,0.0,1.5,3.8,5.5,1.53,3.75,7.0,1.5,4.0,7.0,1.8673941243800074,2.0139336131247614,2008-11-15,2008-09,2008,11,5,2.0,0,2.1209068010075565,1.127906976744186,Arsenal,Aston Villa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,A,1.0,0.0,H,S Tanner,16.0,10.0,8.0,6.0,11.0,9.0,9.0,9.0,3.0,4.0,0.0,0.0,2.0,3.2,3.3,2.05,3.3,3.6,2.0,3.4,3.8,1.8673941243800074,2.0139336131247614,2008-11-15,2008-09,2008,11,5,3.0,1,1.3555555555555556,0.8642533936651584,Blackburn,Sunderland,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,2.0,A,0.0,1.0,A,R Styles,15.0,15.0,9.0,6.0,7.0,3.0,7.0,7.0,1.0,1.0,0.0,0.0,4.5,3.5,1.65,6.0,3.8,1.57,6.0,3.75,1.62,1.8673941243800074,2.0139336131247614,2008-11-15,2008-09,2008,11,5,2.0,0,1.3595505617977528,1.598503740648379,Bolton,Liverpool,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,H,1.0,0.0,H,A Wiley,16.0,7.0,14.0,3.0,10.0,3.0,2.0,10.0,1.0,0.0,0.0,0.0,2.8,3.1,2.3,3.1,3.3,2.3,3.3,3.3,2.25,1.8673941243800074,2.0139336131247614,2008-11-15,2008-09,2008,11,5,3.0,1,1.3661971830985915,1.449748743718593,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,0.0,H,2.0,0.0,H,P Walton,21.0,3.0,15.0,1.0,3.0,0.0,5.0,15.0,1.0,2.0,0.0,0.0,1.17,5.7,12.0,1.14,7.5,19.0,1.14,7.5,23.0,1.8673941243800074,2.0139336131247614,2008-11-15,2008-09,2008,11,5,5.0,1,2.050251256281407,0.7894736842105263,Man United,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,2.0,D,0.0,1.0,A,A Marriner,17.0,12.0,9.0,7.0,4.0,10.0,9.0,12.0,1.0,3.0,0.0,1.0,2.0,3.2,3.3,2.05,3.25,3.75,2.1,3.3,3.6,1.8673941243800074,2.0139336131247614,2008-11-15,2008-09,2008,11,5,4.0,1,1.4764542936288088,0.9726027397260274,Newcastle,Wigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,3.0,A,0.0,3.0,A,S Bennett,13.0,15.0,3.0,9.0,3.0,10.0,7.0,10.0,0.0,3.0,0.0,0.0,8.5,4.4,1.3,11.0,5.0,1.3,12.0,5.0,1.3,1.8673941243800074,2.0139336131247614,2008-11-15,2008-09,2008,11,5,3.0,1,1.1934156378600822,1.605527638190955,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,D,0.0,0.0,D,M Atkinson,11.0,11.0,5.0,7.0,8.0,7.0,6.0,11.0,0.0,1.0,0.0,0.0,2.5,3.0,2.7,2.5,3.2,2.88,2.5,3.25,2.88,1.8673941243800074,2.0139336131247614,2008-11-15,2008-09,2008,11,5,0.0,0,1.4450867052023122,0.7983870967741935,West Ham,Portsmouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,D,0.0,1.0,A,H Webb,15.0,11.0,7.0,3.0,11.0,1.0,11.0,13.0,0.0,2.0,0.0,0.0,1.85,3.2,3.8,1.83,3.4,4.5,1.83,3.5,4.5,1.8673941243800074,2.0139336131247614,2008-11-16,2008-09,2008,11,6,2.0,0,1.5375,0.841726618705036,Everton,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,D,1.0,2.0,A,P Dowd,11.0,12.0,6.0,8.0,3.0,6.0,15.0,16.0,2.0,3.0,0.0,0.0,2.6,3.2,2.4,2.9,3.3,2.4,2.88,3.25,2.5,1.8673941243800074,2.0139336131247614,2008-11-16,2008-09,2008,11,6,4.0,1,1.127659574468085,1.645,Hull,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,D,0.0,0.0,D,C Foy,10.0,12.0,7.0,7.0,3.0,6.0,12.0,15.0,1.0,0.0,0.0,0.0,4.2,3.3,1.75,4.2,3.4,1.75,5.0,3.6,1.73,1.8673941243800074,2.0139336131247614,2008-11-22,2008-09,2008,11,5,0.0,0,1.3343108504398826,1.565326633165829,Aston Villa,Man United,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,D,0.0,0.0,D,P Dowd,25.0,2.0,14.0,0.0,8.0,1.0,12.0,13.0,0.0,2.0,0.0,0.0,1.2,5.2,11.0,1.2,5.5,12.0,1.2,6.0,19.0,1.8673941243800074,2.0139336131247614,2008-11-22,2008-09,2008,11,5,0.0,0,2.0225563909774436,1.0277777777777777,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,D,0.0,0.0,D,M Halsey,18.0,6.0,7.0,6.0,9.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,1.27,4.6,9.0,1.22,5.25,11.0,1.25,5.5,15.0,1.8673941243800074,2.0139336131247614,2008-11-22,2008-09,2008,11,5,0.0,0,2.077889447236181,0.9014084507042254,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,0.0,H,1.0,0.0,H,A Wiley,12.0,11.0,8.0,5.0,3.0,3.0,16.0,9.0,0.0,1.0,0.0,0.0,3.1,3.2,2.1,3.4,3.25,2.0,3.25,3.4,2.2,1.8673941243800074,2.0139336131247614,2008-11-22,2008-09,2008,11,5,3.0,1,2.2455696202531645,1.6215538847117794,Man City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,A,0.0,2.0,A,M Atkinson,18.0,11.0,5.0,5.0,8.0,0.0,10.0,15.0,2.0,5.0,0.0,0.0,1.85,3.2,3.8,1.9,3.25,3.75,1.91,3.4,4.33,1.8673941243800074,2.0139336131247614,2008-11-22,2008-09,2008,11,5,4.0,1,1.3541666666666667,1.0276243093922652,Middlesbrough,Bolton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,D,1.0,0.0,H,S Attwell,14.0,13.0,7.0,6.0,7.0,7.0,13.0,13.0,2.0,1.0,0.0,0.0,1.75,3.3,4.2,1.8,3.25,4.2,1.8,3.6,4.5,1.8673941243800074,2.0139336131247614,2008-11-22,2008-09,2008,11,5,4.0,1,1.278688524590164,0.7789473684210526,Portsmouth,Hull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,H,0.0,0.0,D,L Mason,9.0,8.0,7.0,2.0,4.0,1.0,9.0,7.0,1.0,0.0,0.0,0.0,2.0,3.2,3.3,2.1,3.2,3.2,2.2,3.3,3.4,1.8673941243800074,2.0139336131247614,2008-11-22,2008-09,2008,11,5,1.0,0,1.305263157894737,0.8734693877551021,Stoke,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.0,A,0.0,1.0,A,M Dean,17.0,10.0,6.0,5.0,4.0,2.0,13.0,16.0,2.0,1.0,0.0,0.0,2.15,3.1,3.1,2.1,3.2,3.2,2.1,3.4,3.5,1.8673941243800074,2.0139336131247614,2008-11-23,2008-09,2008,11,6,1.0,0,1.0855855855855856,1.0869565217391304,Sunderland,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.0,H,1.0,0.0,H,H Webb,16.0,9.0,7.0,6.0,6.0,6.0,15.0,15.0,2.0,3.0,0.0,1.0,1.75,3.3,4.2,1.7,3.4,4.5,1.73,3.75,4.75,1.8673941243800074,2.0139336131247614,2008-11-23,2008-09,2008,11,6,1.0,0,1.8421052631578947,1.0614525139664803,Tottenham,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
