FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,B365>2.5,B365<2.5,Date,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,has_ou_odds,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,B365>2.5_missing,B365<2.5_missing,h2h_home_wins_last5,home_league_position,away_league_position,position_diff,HomePts,AwayPts,HomeGoalDiff,AwayGoalDiff,HomeRecentGoalDiff,AwayRecentGoalDiff,RecentGoalDiff,HomeRecentShotsOnTarget,AwayRecentShotsOnTarget,RecentShotsOnTargetDiff,PosDiff,B365>2.5_implied_prob,B365<2.5_implied_prob,OddsMargin,OU_OddsMargin,OverUnderRatio,Weekend,RefereeAggression,EarlySeason
0.0,1.0,A,0.0,1.0,A,D Coote,6.0,12.0,2.0,3.0,3.0,5.0,12.0,10.0,0.0,0.0,0.0,0.0,18.0,7.75,1.15,17.0,7.5,1.15,19.0,8.0,1.14,1.5,2.62,2021-12-29,2021-22,2021,12,2,1.0,0,1.5416666666666667,1.645,Brentford,Man City,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,1.6,6.0,3.4,0.4,15.0,0,0,0,40,5,35,0,3,-1.0,1.0,-1.0,12.0,-13.0,28.0,46.0,-18.0,35,0.6666666666666666,0.381679389312977,16.666666666666668,0.5725190839694656,0.5725190839694656,0,5.4,0
1.0,1.0,D,1.0,0.0,H,M Dean,11.0,18.0,5.0,6.0,10.0,8.0,14.0,7.0,4.0,1.0,0.0,0.0,1.4,4.6,8.5,1.42,4.33,8.0,1.4,4.5,7.5,1.93,1.97,2021-12-29,2021-22,2021,12,2,2.0,0,2.022556390977444,1.1048387096774193,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,1.4,9.0,0.4,1.0,4.0,0,0,2,1,31,-30,1,1,0.0,0.0,8.0,-2.0,10.0,39.0,18.0,21.0,-30,0.5181347150259068,0.5076142131979695,0.1866666666666666,0.9796954314720812,0.9796954314720812,0,3.1,0
3.0,1.0,H,3.0,1.0,H,J Moss,18.0,10.0,6.0,3.0,7.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,1.4,4.9,7.75,1.36,4.75,8.5,1.36,5.0,9.0,1.72,2.1,2021-12-30,2021-22,2021,12,3,4.0,1,2.050251256281407,0.9197530864197532,Man United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,1.4,7.0,1.4,1.2,3.0,0,0,1,2,24,-22,3,0,2.0,-2.0,-5.0,-3.0,-2.0,24.0,11.0,13.0,-22,0.5813953488372093,0.4761904761904761,0.1511111111111111,0.819047619047619,0.819047619047619,0,2.7,0
2.0,3.0,A,0.0,3.0,A,D England,22.0,10.0,6.0,5.0,9.0,1.0,6.0,16.0,0.0,2.0,0.0,0.0,3.0,3.45,2.35,3.0,3.4,2.3,3.1,3.4,2.3,1.87,2.03,2022-01-01,2021-22,2022,1,5,5.0,1,1.1152073732718897,1.0869565217391304,Crystal Palace,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,1.6,10.0,1.2,1.6,4.0,0,0,1,19,9,10,0,3,-1.0,1.0,6.0,-1.0,7.0,27.0,16.0,11.0,10,0.53475935828877,0.4926108374384237,1.347826086956522,0.9211822660098524,0.9211822660098524,1,4.1,1
1.0,2.0,A,1.0,0.0,H,S Attwell,7.0,15.0,2.0,2.0,5.0,5.0,13.0,5.0,3.0,2.0,1.0,0.0,5.75,4.8,1.5,5.8,4.33,1.52,5.75,4.75,1.5,1.57,2.37,2022-01-01,2021-22,2022,1,5,3.0,1,2.1209068010075565,1.645,Arsenal,Man City,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,1.2,15.0,4.2,0.8,15.0,0,0,0,4,5,-1,0,3,-1.0,1.0,10.0,10.0,0.0,34.0,35.0,-1.0,-1,0.6369426751592356,0.4219409282700421,3.8333333333333335,0.6624472573839663,0.6624472573839663,1,3.2,1
0.0,1.0,A,0.0,0.0,D,R Jones,6.0,21.0,4.0,9.0,3.0,7.0,6.0,9.0,0.0,1.0,0.0,0.0,5.25,4.1,1.63,5.25,3.9,1.63,5.0,4.2,1.61,1.72,2.1,2022-01-01,2021-22,2022,1,5,1.0,0,1.1729323308270676,1.449748743718593,Watford,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.8,2.4,3.0,2.4,0.6,5.0,0,0,1,27,6,21,0,3,-1.0,1.0,-4.0,-2.0,-2.0,26.0,23.0,3.0,21,0.5813953488372093,0.4761904761904761,3.105590062111801,0.819047619047619,0.819047619047619,1,3.1,1
2.0,2.0,D,2.0,2.0,D,A Taylor,15.0,10.0,6.0,6.0,6.0,7.0,5.0,13.0,1.0,2.0,0.0,0.0,3.0,3.45,2.35,3.1,3.4,2.25,3.1,3.5,2.25,1.83,2.07,2022-01-02,2021-22,2022,1,6,4.0,1,2.022556390977444,1.598503740648379,Chelsea,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1.4,7.0,2.2,0.8,7.0,0,0,0,1,3,-2,1,1,0.0,0.0,1.0,2.0,-1.0,31.0,27.0,4.0,-2,0.5464480874316939,0.4830917874396135,1.3777777777777778,0.8840579710144929,0.8840579710144929,1,4.9,1
2.0,1.0,H,1.0,1.0,D,C Pawson,10.0,16.0,4.0,5.0,3.0,7.0,17.0,11.0,2.0,2.0,0.0,0.0,3.0,3.3,2.45,2.9,3.25,2.45,3.0,3.3,2.4,2.0,1.8,2022-01-02,2021-22,2022,1,6,3.0,1,1.5416666666666667,1.127906976744186,Brentford,Aston Villa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.4,6.0,1.4,1.0,6.0,0,0,0,40,10,30,3,0,1.0,-1.0,-1.0,-1.0,0.0,23.0,16.0,7.0,30,0.5,0.5555555555555556,1.25,1.1111111111111112,1.1111111111111112,1,4.0,1
2.0,3.0,A,0.0,2.0,A,J Brooks,17.0,12.0,6.0,5.0,8.0,5.0,5.0,12.0,1.0,1.0,0.0,0.0,2.7,3.2,2.7,2.7,3.1,2.7,2.75,3.2,2.62,2.2,1.66,2022-01-02,2021-22,2022,1,6,5.0,1,1.5375,1.1048387096774193,Everton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,2.4,4.0,0.8,0.6,4.0,0,0,2,7,31,-24,0,3,-1.0,1.0,-6.0,-2.0,-4.0,15.0,21.0,-6.0,-24,0.4545454545454545,0.6024096385542169,1.049618320610687,1.3253012048192774,1.3253012048192774,1,2.5,1
3.0,1.0,H,1.0,0.0,H,P Tierney,22.0,8.0,7.0,2.0,9.0,3.0,11.0,7.0,2.0,1.0,0.0,0.0,2.05,3.6,3.5,2.05,3.5,3.5,2.05,3.5,3.5,1.72,2.1,2022-01-02,2021-22,2022,1,6,4.0,1,1.2608695652173914,0.9197530864197532,Leeds,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2.4,6.0,0.8,1.0,3.0,0,0,1,33,24,9,3,0,2.0,-2.0,-2.0,-3.0,1.0,20.0,12.0,8.0,9,0.5813953488372093,0.4761904761904761,0.5857142857142856,0.819047619047619,0.819047619047619,1,4.2,1
0.0,1.0,A,0.0,0.0,D,M Dean,9.0,19.0,2.0,6.0,3.0,8.0,9.0,8.0,3.0,1.0,0.0,0.0,1.57,4.0,6.0,1.55,3.9,6.5,1.53,4.33,6.0,1.98,1.92,2022-01-03,2021-22,2022,1,0,1.0,0,2.050251256281407,0.9441340782122905,Man United,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4,0.8,9.0,0.2,0.4,5.0,0,0,1,2,22,-20,0,3,-1.0,1.0,-3.0,-2.0,-1.0,24.0,14.0,10.0,-20,0.5050505050505051,0.5208333333333334,0.255,1.03125,1.03125,0,3.6,1
4.0,1.0,H,2.0,1.0,H,S Attwell,12.0,5.0,6.0,4.0,5.0,2.0,9.0,8.0,0.0,1.0,0.0,0.0,2.1,3.35,3.6,2.05,3.25,3.8,2.05,3.4,3.6,2.06,1.84,2022-01-11,2021-22,2022,1,1,5.0,1,1.3740458015267176,1.2340425531914894,Southampton,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,2.0,7.0,0.8,1.6,2.0,0,0,0,11,40,-29,3,0,3.0,-3.0,1.0,-6.0,7.0,20.0,20.0,0.0,-29,0.4854368932038835,0.5434782608695652,0.5694444444444444,1.1195652173913044,1.1195652173913044,0,3.3,1
2.0,0.0,H,1.0,0.0,H,S Hooper,13.0,7.0,5.0,3.0,11.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,1.33,5.5,9.5,1.3,5.0,11.0,1.28,5.5,10.0,1.66,2.2,2022-01-12,2021-22,2022,1,2,2.0,0,1.4450867052023122,0.7022900763358778,West Ham,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1.6,10.0,0.2,2.4,4.0,0,0,2,9,28,-19,3,0,2.0,-2.0,2.0,-12.0,14.0,23.0,16.0,7.0,-19,0.6024096385542169,0.4545454545454545,0.128,0.7545454545454544,0.7545454545454544,0,3.2,1
1.0,1.0,D,0.0,0.0,D,R Jones,19.0,3.0,4.0,1.0,9.0,0.0,11.0,7.0,0.0,2.0,0.0,0.0,2.2,3.2,3.6,2.05,3.2,3.9,2.05,3.3,3.8,2.2,1.66,2022-01-14,2021-22,2022,1,4,2.0,0,1.314516129032258,1.119815668202765,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.8,5.0,1.6,1.4,4.0,0,0,0,31,19,12,1,1,0.0,0.0,-2.0,-3.0,1.0,21.0,14.0,7.0,12,0.4545454545454545,0.6024096385542169,0.5394736842105263,1.3253012048192774,1.3253012048192774,0,2.8,1
3.0,1.0,H,1.0,0.0,H,M Salisbury,9.0,13.0,5.0,10.0,2.0,10.0,13.0,14.0,2.0,3.0,0.0,0.0,2.3,3.15,3.35,2.3,3.0,3.4,2.25,3.2,3.4,2.5,1.53,2022-01-15,2021-22,2022,1,5,4.0,1,1.202247191011236,1.0310077519379846,Wolves,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2,0.4,8.0,1.4,1.8,4.0,0,0,0,20,11,9,3,0,2.0,-2.0,1.0,-7.0,8.0,13.0,24.0,-11.0,9,0.4,0.6535947712418301,0.6617647058823529,1.6339869281045751,1.6339869281045751,1,3.0,1
2.0,1.0,H,2.0,0.0,H,A Madley,14.0,12.0,3.0,5.0,8.0,8.0,12.0,14.0,3.0,1.0,0.0,0.0,3.7,3.4,2.05,3.6,3.4,2.05,3.75,3.5,2.0,2.1,1.72,2022-01-15,2021-22,2022,1,5,3.0,1,1.1755725190839694,1.080604534005038,Norwich,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.8,4.0,1.0,2.0,1.0,0,0,0,28,7,21,3,0,1.0,-1.0,-7.0,-7.0,0.0,18.0,20.0,-2.0,21,0.4761904761904761,0.5813953488372093,1.875,1.2209302325581397,1.2209302325581397,1,2.3,1
2.0,2.0,D,0.0,1.0,A,D Coote,13.0,13.0,9.0,6.0,3.0,6.0,8.0,13.0,1.0,2.0,0.0,0.0,2.9,3.4,2.4,2.9,3.4,2.35,2.87,3.5,2.4,1.89,2.01,2022-01-15,2021-22,2022,1,5,4.0,1,1.3343108504398826,1.565326633165829,Aston Villa,Man United,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1.4,6.0,1.8,0.8,8.0,0,0,0,10,2,8,1,1,0.0,0.0,-3.0,1.0,-4.0,16.0,18.0,-2.0,8,0.5291005291005292,0.4975124378109453,1.1958333333333335,0.9402985074626866,0.9402985074626866,1,5.1,1
1.0,1.0,D,0.0,0.0,D,P Tierney,12.0,18.0,1.0,5.0,4.0,6.0,13.0,13.0,3.0,2.0,0.0,0.0,2.05,3.6,3.45,2.05,3.4,3.6,2.0,3.6,3.6,1.8,2.0,2022-01-15,2021-22,2022,1,5,2.0,0,1.4764542936288088,0.8947368421052632,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6,2.4,6.0,1.2,3.0,3.0,0,0,1,8,27,-19,1,1,0.0,0.0,-3.0,-2.0,-1.0,23.0,17.0,6.0,-19,0.5555555555555556,0.5,0.5555555555555556,0.9,0.9,1,4.4,1
1.0,0.0,H,0.0,0.0,D,C Pawson,11.0,4.0,6.0,1.0,9.0,1.0,11.0,6.0,0.0,2.0,0.0,0.0,1.75,3.7,4.8,1.67,3.75,5.25,1.65,4.0,5.0,1.85,2.05,2022-01-15,2021-22,2022,1,5,1.0,0,2.2455696202531645,1.605527638190955,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,0.6,15.0,1.6,1.0,10.0,0,0,1,5,1,4,3,0,1.0,-1.0,15.0,5.0,10.0,50.0,23.0,27.0,4,0.5405405405405405,0.4878048780487805,0.3299999999999999,0.902439024390244,0.902439024390244,1,3.9,1
3.0,0.0,H,1.0,0.0,H,J Moss,27.0,6.0,13.0,1.0,9.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,1.3,5.5,10.0,1.27,5.5,11.0,1.3,5.5,10.0,1.66,2.2,2022-01-16,2021-22,2022,1,6,3.0,1,2.077889447236181,1.2340425531914894,Liverpool,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,0.8,13.0,1.2,1.4,2.0,0,0,0,3,40,-37,3,0,3.0,-3.0,11.0,-7.0,18.0,31.0,19.0,12.0,-37,0.6024096385542169,0.4545454545454545,0.13,0.7545454545454544,0.7545454545454544,1,2.4,1
2.0,3.0,A,1.0,2.0,A,M Dean,15.0,18.0,5.0,5.0,4.0,3.0,6.0,9.0,3.0,2.0,0.0,0.0,1.67,4.2,4.7,1.63,4.0,5.0,1.61,4.2,5.0,1.61,2.3,2022-01-16,2021-22,2022,1,6,5.0,1,1.4450867052023122,1.358695652173913,West Ham,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1.6,10.0,1.2,3.2,4.0,0,0,1,9,33,-24,0,3,-1.0,1.0,3.0,-8.0,11.0,24.0,25.0,-1.0,-24,0.6211180124223602,0.4347826086956522,0.322,0.7000000000000001,0.7000000000000001,1,3.3,1
1.0,1.0,D,0.0,1.0,A,K Friend,10.0,15.0,2.0,3.0,5.0,7.0,8.0,5.0,1.0,2.0,0.0,0.0,5.0,3.85,1.7,5.0,3.5,1.72,4.75,3.75,1.72,2.1,1.72,2022-01-18,2021-22,2022,1,1,2.0,0,1.314516129032258,1.605527638190955,Brighton,Chelsea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,1.0,6.0,1.4,1.0,7.0,0,0,0,31,1,30,1,1,0.0,0.0,1.0,1.0,0.0,20.0,17.0,3.0,30,0.4761904761904761,0.5813953488372093,2.761627906976744,1.2209302325581397,1.2209302325581397,0,4.8,1
1.0,3.0,A,0.0,0.0,D,A Marriner,18.0,13.0,8.0,5.0,6.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,4.3,3.7,1.83,4.4,3.5,1.83,4.5,3.7,1.8,1.93,1.97,2022-01-19,2021-22,2022,1,2,4.0,1,1.5416666666666667,1.565326633165829,Brentford,Man United,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.8,9.0,1.2,0.6,6.0,0,0,0,40,2,38,0,3,-2.0,2.0,1.0,-2.0,3.0,22.0,20.0,2.0,38,0.5181347150259068,0.5076142131979695,2.5,0.9796954314720812,0.9796954314720812,0,4.4,1
2.0,3.0,A,1.0,1.0,D,J Moss,14.0,27.0,4.0,10.0,3.0,8.0,6.0,12.0,1.0,2.0,0.0,0.0,3.0,3.4,2.35,3.0,3.3,2.35,3.0,3.5,2.3,1.72,2.1,2022-01-19,2021-22,2022,1,2,5.0,1,1.5238095238095235,1.449748743718593,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.8,2.4,9.0,2.2,0.6,8.0,0,0,1,15,6,9,0,3,-1.0,1.0,2.0,1.0,1.0,25.0,28.0,-3.0,9,0.5813953488372093,0.4761904761904761,1.3043478260869563,0.819047619047619,0.819047619047619,0,2.1,1
0.0,3.0,A,0.0,0.0,D,M Dean,15.0,7.0,4.0,2.0,5.0,1.0,16.0,11.0,0.0,1.0,1.0,0.0,2.1,3.45,3.55,2.05,3.4,3.6,2.0,3.5,3.75,1.94,1.96,2022-01-21,2021-22,2022,1,4,3.0,1,1.1729323308270676,0.7022900763358778,Watford,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,2.4,3.0,0.0,2.6,4.0,0,0,2,27,28,-1,0,3,-3.0,3.0,-4.0,-7.0,3.0,26.0,18.0,8.0,-1,0.5154639175257733,0.5102040816326531,0.5333333333333333,0.9897959183673468,0.9897959183673468,0,3.4,1
1.0,1.0,D,1.0,0.0,H,S Hooper,7.0,20.0,3.0,5.0,2.0,11.0,13.0,5.0,3.0,0.0,0.0,0.0,9.5,6.0,1.3,11.0,5.5,1.27,10.0,6.5,1.25,1.44,2.75,2022-01-22,2021-22,2022,1,5,2.0,0,1.3740458015267176,1.645,Southampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.8,9.0,4.0,0.8,15.0,0,0,1,11,5,6,1,1,0.0,0.0,4.0,9.0,-5.0,22.0,32.0,-10.0,6,0.6944444444444444,0.3636363636363636,8.0,0.5236363636363636,0.5236363636363636,1,2.8,1
