Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,GB>2.5,GB<2.5,B365>2.5,B365<2.5,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,BTTS,Home_2plus,Away_2plus,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,h2h_home_wins_last5,home_league_position,away_league_position,position_diff,HomePts,AwayPts,HomeGoalDiff,AwayGoalDiff,HomeRecentGoalDiff,AwayRecentGoalDiff,RecentGoalDiff,HomeRecentShotsOnTarget,AwayRecentShotsOnTarget,RecentShotsOnTargetDiff,PosDiff,B365>2.5_missing,B365<2.5_missing,B365>2.5_implied_prob,B365<2.5_implied_prob,OddsMargin,OU_OddsMargin,OverUnderRatio,Weekend,EarlySeason,RefereeAggression
2021-12-01,1.0,2.0,A,1.0,1.0,D,D Coote,13.0,8.0,6.0,4.0,6.0,0.0,18.0,16.0,4.0,3.0,0.0,0.0,11.0,5.5,1.3,11.0,5.0,1.3,10.0,5.25,1.3,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.72,2.1,10.3,5.43,1.31,11.5,5.75,1.35,1.73,2.22,1.78,2.26,1.71,2.17,2021-22,2021,12,2,3.0,1,1,0,1,1.225,1.6235955056179776,Watford,Chelsea,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8,2.0,4.0,3.0,0.2,13.0,1,27,1,26,0,3,-1.0,1.0,-5.0,10.0,-15.0,19.0,27.0,-8.0,26,0,0,0.5813953488372093,0.47619047619047616,7.692307692307692,0.819047619047619,0.819047619047619,0,0,4.5
2021-12-01,2.0,2.0,D,2.0,1.0,H,R Jones,15.0,15.0,7.0,6.0,2.0,4.0,14.0,11.0,1.0,3.0,0.0,0.0,2.4,3.45,2.85,2.38,3.3,3.0,2.37,3.5,2.87,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.72,2.1,2.43,3.47,2.91,2.56,3.56,3.0,1.83,2.07,1.84,2.13,1.78,2.07,2021-22,2021,12,2,4.0,1,1,1,1,1.4043478260869566,1.474025974025974,Southampton,Leicester,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,0.8,8.0,1.4,1.8,8.0,0,12,16,-4,1,1,0.0,0.0,1.0,1.0,0.0,21.0,20.0,1.0,-4,0,0,0.5813953488372093,0.47619047619047616,0.8257839721254355,0.819047619047619,0.819047619047619,0,0,2.9
2021-12-01,0.0,0.0,D,0.0,0.0,D,J Brooks,16.0,6.0,2.0,1.0,5.0,5.0,5.0,7.0,2.0,3.0,0.0,0.0,1.95,3.4,4.1,1.91,3.3,4.2,1.85,3.5,4.33,36.0,2.02,1.92,1.94,1.85,1.85,1.85,2.2,1.66,1.95,3.41,4.23,2.02,3.53,4.44,2.29,1.69,2.34,1.73,2.22,1.67,2021-22,2021,12,2,0.0,0,0,0,0,1.2058823529411764,0.9280575539568345,Wolves,Burnley,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.2,9.0,1.2,1.2,3.0,0,22,24,-2,1,1,0.0,0.0,0.0,-4.0,4.0,18.0,18.0,0.0,-2,0,0,0.45454545454545453,0.6024096385542169,0.42725173210161665,1.3253012048192774,1.3253012048192774,0,0,0.0
2021-12-01,1.0,4.0,A,1.0,2.0,A,P Tierney,8.0,16.0,2.0,7.0,3.0,11.0,8.0,16.0,4.0,3.0,0.0,0.0,7.0,5.0,1.43,7.5,4.8,1.38,7.5,5.25,1.36,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.57,2.37,7.52,5.05,1.41,8.5,5.31,1.44,1.63,2.41,1.64,2.45,1.59,2.37,2021-22,2021,12,2,5.0,1,1,0,1,1.594972067039106,1.5905292479108635,Everton,Liverpool,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6,2.2,7.0,3.6,1.0,10.0,0,7,3,4,0,3,-3.0,3.0,0.0,12.0,-12.0,18.0,36.0,-18.0,4,0,0,0.6369426751592356,0.42194092827004215,5.514705882352941,0.6624472573839663,0.6624472573839663,0,0,3.6
2021-12-01,1.0,2.0,A,0.0,2.0,A,M Dean,9.0,17.0,3.0,7.0,4.0,11.0,8.0,12.0,0.0,0.0,0.0,0.0,10.0,5.25,1.33,9.0,5.0,1.33,9.0,5.25,1.33,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.61,2.3,8.6,5.2,1.36,10.0,5.5,1.41,1.68,2.32,1.69,2.4,1.63,2.3,2021-22,2021,12,2,3.0,1,1,0,1,1.254180602006689,1.5977653631284916,Aston Villa,Man City,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,2.2,7.0,2.2,0.6,13.0,0,10,5,5,0,3,-1.0,1.0,1.0,7.0,-6.0,21.0,34.0,-13.0,5,0,0,0.6211180124223602,0.4347826086956522,6.7669172932330826,0.7000000000000001,0.7000000000000001,0,0,3.8
2021-12-02,3.0,2.0,H,1.0,1.0,D,M Atkinson,14.0,17.0,10.0,8.0,3.0,8.0,9.0,10.0,1.0,0.0,0.0,0.0,2.0,3.65,3.6,1.95,3.6,3.7,1.95,3.75,3.75,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.8,2.0,2.02,3.66,3.66,2.1,3.85,3.76,1.83,2.07,1.88,2.13,1.8,2.05,2021-22,2021,12,3,5.0,1,1,1,1,2.092696629213483,1.607843137254902,Man United,Arsenal,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,3.0,4.0,1.6,1.4,7.0,0,2,4,-2,3,0,1.0,-1.0,-5.0,-6.0,1.0,22.0,13.0,9.0,-2,0,0,0.5555555555555556,0.5,0.52,0.9,0.9,0,0,2.4
2021-12-02,2.0,0.0,H,1.0,0.0,H,J Moss,11.0,6.0,6.0,2.0,11.0,5.0,13.0,11.0,0.0,0.0,0.0,0.0,1.63,4.0,5.25,1.63,4.0,5.0,1.6,4.2,5.25,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.92,1.98,1.64,4.07,5.25,1.7,4.3,5.6,1.9,2.0,1.95,2.01,1.9,1.94,2021-22,2021,12,3,2.0,0,0,1,0,1.8095238095238095,1.5,Tottenham,Brentford,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.4,9.0,1.2,2.2,8.0,0,6,40,-34,3,0,2.0,-2.0,-3.0,1.0,-4.0,22.0,20.0,2.0,-34,0,0,0.5208333333333334,0.5050505050505051,0.3047619047619048,0.9696969696969697,0.9696969696969697,0,0,2.4
2021-12-04,1.0,0.0,H,1.0,0.0,H,P Tierney,19.0,10.0,4.0,1.0,10.0,3.0,11.0,9.0,1.0,1.0,0.0,0.0,2.3,3.35,3.15,2.25,3.25,3.2,2.3,3.3,3.2,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.96,1.94,2.33,3.35,3.19,2.44,3.59,3.26,1.94,1.96,2.0,1.96,1.94,1.9,2021-22,2021,12,5,1.0,0,0,0,0,1.434375,0.9214285714285714,Newcastle,Burnley,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2.0,3.0,1.8,1.8,4.0,2,8,24,-16,3,0,1.0,-1.0,-4.0,-2.0,-2.0,19.0,13.0,6.0,-16,0,0,0.5102040816326531,0.5154639175257733,0.7187499999999999,1.0103092783505154,1.0103092783505154,1,0,4.1
2021-12-04,1.0,1.0,D,1.0,0.0,H,A Taylor,14.0,14.0,4.0,4.0,6.0,2.0,15.0,12.0,4.0,2.0,0.0,0.0,2.45,3.2,3.05,2.45,3.0,3.1,2.45,3.2,3.0,36.0,2.02,1.92,1.94,1.85,1.85,1.85,2.2,1.66,2.45,3.21,3.1,2.54,3.4,3.26,2.21,1.74,2.28,1.77,2.17,1.72,2021-22,2021,12,5,2.0,0,1,0,0,1.406926406926407,0.8433734939759037,Southampton,Brighton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.6,8.0,0.8,1.8,4.0,0,12,31,-19,1,1,0.0,0.0,1.0,-2.0,3.0,25.0,18.0,7.0,-19,0,0,0.45454545454545453,0.6024096385542169,0.8166666666666668,1.3253012048192774,1.3253012048192774,1,0,4.3
2021-12-04,0.0,1.0,A,0.0,0.0,D,C Kavanagh,3.0,17.0,1.0,5.0,2.0,8.0,4.0,7.0,2.0,2.0,0.0,0.0,7.0,4.8,1.43,7.5,4.5,1.42,8.0,4.75,1.4,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.66,2.2,7.73,4.75,1.43,8.33,5.19,1.47,1.72,2.23,1.75,2.31,1.7,2.21,2021-22,2021,12,5,1.0,0,0,0,0,1.197080291970803,1.5972222222222223,Wolves,Liverpool,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8,0.8,10.0,3.4,1.0,10.0,0,22,3,19,0,3,-1.0,1.0,1.0,12.0,-11.0,14.0,34.0,-20.0,19,0,0,0.6024096385542169,0.45454545454545453,5.714285714285714,0.7545454545454544,0.7545454545454544,1,0,3.2
2021-12-04,1.0,3.0,A,0.0,2.0,A,S Hooper,11.0,26.0,4.0,13.0,5.0,11.0,10.0,7.0,3.0,0.0,0.0,0.0,13.0,7.0,1.2,13.0,6.5,1.2,12.0,7.0,1.2,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.44,2.75,14.65,7.19,1.2,17.0,7.7,1.23,1.44,2.92,1.48,2.98,1.44,2.8,2021-22,2021,12,5,4.0,1,1,0,1,1.2231404958677685,1.5988857938718664,Watford,Man City,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.2,1.8,4.0,2.2,0.8,13.0,0,27,5,22,0,3,-2.0,2.0,-4.0,7.0,-11.0,23.0,33.0,-10.0,22,0,0,0.6944444444444444,0.36363636363636365,10.0,0.5236363636363636,0.5236363636363636,1,0,2.8
2021-12-04,3.0,2.0,H,1.0,2.0,A,A Marriner,11.0,19.0,5.0,7.0,1.0,9.0,10.0,10.0,1.0,3.0,0.0,0.0,4.5,3.6,1.8,4.6,3.7,1.75,4.75,3.6,1.75,36.0,2.02,1.92,1.94,1.85,1.85,1.85,2.0,1.8,4.7,3.6,1.82,5.0,3.75,1.9,2.11,1.8,2.15,1.88,2.06,1.8,2021-22,2021,12,5,5.0,1,1,1,1,1.4327868852459016,1.6246498599439776,West Ham,Chelsea,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8,1.2,7.0,3.0,0.4,15.0,1,9,1,8,3,0,1.0,-1.0,0.0,11.0,-11.0,22.0,28.0,-6.0,8,0,0,0.5,0.5555555555555556,2.7142857142857144,1.1111111111111112,1.1111111111111112,1,0,3.9
2021-12-05,1.0,0.0,H,0.0,0.0,D,C Pawson,16.0,8.0,3.0,2.0,9.0,6.0,16.0,9.0,2.0,2.0,0.0,0.0,1.57,4.2,5.75,1.55,4.0,6.0,1.5,4.33,6.5,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.8,2.0,1.57,4.19,6.09,1.61,4.45,6.6,1.78,2.14,1.85,2.16,1.77,2.09,2021-22,2021,12,6,1.0,0,0,0,0,2.0952380952380953,1.1306818181818181,Man United,Crystal Palace,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2.4,4.0,1.8,1.2,5.0,0,2,19,-17,3,0,1.0,-1.0,-7.0,-2.0,-5.0,25.0,20.0,5.0,-17,0,0,0.5555555555555556,0.5,0.23076923076923078,0.9,0.9,1,0,3.7
2021-12-05,2.0,2.0,D,1.0,0.0,H,D Coote,13.0,9.0,6.0,3.0,5.0,1.0,11.0,9.0,5.0,3.0,0.0,0.0,1.95,3.6,3.9,1.95,3.4,3.9,1.95,3.6,3.8,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.96,1.94,1.94,3.62,3.99,2.0,3.8,4.2,1.95,1.95,1.96,1.99,1.92,1.92,2021-22,2021,12,6,4.0,1,1,1,1,1.278688524590164,1.2857142857142858,Leeds,Brentford,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,8.0,1.4,2.0,7.0,0,33,40,-7,1,1,0.0,0.0,1.0,-1.0,2.0,21.0,20.0,1.0,-7,0,0,0.5102040816326531,0.5154639175257733,0.5131578947368421,1.0103092783505154,1.0103092783505154,1,0,5.0
2021-12-05,2.0,1.0,H,1.0,1.0,D,M Oliver,13.0,12.0,4.0,5.0,3.0,6.0,8.0,25.0,1.0,1.0,0.0,0.0,2.35,3.35,3.05,2.35,3.4,2.9,2.37,3.4,3.0,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.9,2.0,2.36,3.45,3.03,2.51,3.66,3.19,1.92,1.99,1.93,2.02,1.87,1.97,2021-22,2021,12,6,3.0,1,1,1,0,1.2533333333333334,1.4774193548387098,Aston Villa,Leicester,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,1.8,6.0,1.4,1.8,6.0,0,10,16,-6,3,0,1.0,-1.0,0.0,0.0,0.0,19.0,23.0,-4.0,-6,0,0,0.5263157894736842,0.5,0.79,0.95,0.95,1,0,3.3
2021-12-05,3.0,0.0,H,1.0,0.0,H,J Gillett,17.0,10.0,7.0,1.0,6.0,4.0,11.0,4.0,1.0,2.0,0.0,0.0,1.43,4.7,7.5,1.4,4.4,8.5,1.36,5.0,8.5,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.87,2.03,1.41,4.75,8.11,1.45,5.0,8.5,1.9,2.01,1.91,2.08,1.84,2.0,2021-22,2021,12,6,3.0,1,0,1,0,1.8100558659217878,0.7058823529411765,Tottenham,Norwich,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.4,9.0,1.0,2.2,5.0,2,6,28,-22,3,0,3.0,-3.0,-2.0,-8.0,6.0,20.0,16.0,4.0,-22,0,0,0.53475935828877,0.4926108374384237,0.16,0.9211822660098523,0.9211822660098523,1,0,4.0
2021-12-06,2.0,1.0,H,0.0,1.0,A,M Dean,11.0,10.0,5.0,3.0,3.0,3.0,8.0,12.0,2.0,2.0,0.0,0.0,3.35,3.45,2.15,3.4,3.4,2.1,3.4,3.5,2.1,36.0,2.02,1.92,1.94,1.85,1.85,1.85,2.06,1.84,3.38,3.52,2.16,3.62,3.7,2.26,2.11,1.8,2.13,1.87,2.04,1.81,2021-22,2021,12,0,3.0,1,1,1,0,1.5933147632311977,1.6089385474860336,Everton,Arsenal,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6,2.2,4.0,1.6,1.0,7.0,2,7,4,3,3,0,1.0,-1.0,-5.0,-2.0,-3.0,14.0,21.0,-7.0,3,0,0,0.4854368932038835,0.5434782608695652,1.6190476190476188,1.1195652173913044,1.1195652173913044,0,0,3.2
2021-12-10,2.0,1.0,H,0.0,1.0,A,M Oliver,14.0,6.0,5.0,2.0,8.0,2.0,12.0,18.0,4.0,0.0,0.0,0.0,2.3,3.3,3.25,2.2,3.2,3.4,2.25,3.3,3.3,36.0,2.02,1.92,1.94,1.85,1.85,1.85,2.01,1.89,2.29,3.32,3.34,2.36,3.45,3.45,2.01,1.89,2.1,1.93,1.99,1.85,2021-22,2021,12,4,3.0,1,1,1,0,1.1428571428571428,0.9256198347107438,Brentford,Watford,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.2,2.0,4.0,1.4,1.8,6.0,0,40,27,13,3,0,1.0,-1.0,-2.0,1.0,-3.0,27.0,23.0,4.0,13,0,0,0.49751243781094534,0.5291005291005292,0.6818181818181819,1.0634920634920635,1.0634920634920635,0,0,3.3
2021-12-11,3.0,2.0,H,1.0,1.0,D,C Kavanagh,16.0,12.0,6.0,5.0,5.0,2.0,9.0,15.0,2.0,5.0,0.0,0.0,1.27,6.0,11.0,1.25,5.5,13.0,1.25,5.75,12.0,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.57,2.37,1.28,5.95,11.46,1.32,6.25,13.75,1.58,2.49,1.66,2.5,1.59,2.4,2021-22,2021,12,5,5.0,1,1,1,1,2.0977653631284916,1.4098360655737705,Chelsea,Leeds,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.6,8.0,1.0,0.8,5.0,2,2,33,-31,3,0,1.0,-1.0,8.0,-1.0,9.0,32.0,26.0,6.0,-31,0,0,0.6369426751592356,0.42194092827004215,0.10416666666666667,0.6624472573839663,0.6624472573839663,1,0,3.4
2021-12-11,3.0,0.0,H,2.0,0.0,H,J Gillett,15.0,11.0,5.0,6.0,9.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,1.65,4.0,5.0,1.63,3.9,5.25,1.61,4.0,5.5,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.8,2.0,1.67,3.99,5.32,1.71,4.25,5.61,1.78,2.14,1.85,2.14,1.79,2.06,2021-22,2021,12,5,3.0,1,0,1,0,2.0898876404494384,1.0352422907488987,Arsenal,Southampton,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.4,1.4,13.0,1.0,1.6,4.0,1,4,12,-8,3,0,3.0,-3.0,7.0,-6.0,13.0,34.0,13.0,21.0,-8,0,0,0.5555555555555556,0.5,0.2927272727272727,0.9,0.9,1,0,3.75
2021-12-11,0.0,1.0,A,0.0,0.0,D,D England,11.0,13.0,5.0,5.0,8.0,6.0,6.0,17.0,1.0,1.0,0.0,0.0,6.75,4.7,1.45,7.0,4.4,1.44,7.0,4.5,1.45,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.72,2.1,7.25,4.73,1.45,7.52,4.94,1.47,1.72,2.23,1.76,2.24,1.71,2.18,2021-22,2021,12,5,1.0,0,0,0,0,1.2352941176470589,1.619047619047619,Norwich,Man United,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,1.0,5.0,1.6,1.8,7.0,0,28,1,27,0,3,-1.0,1.0,-2.0,-1.0,-1.0,19.0,25.0,-6.0,27,0,0,0.5813953488372093,0.47619047619047616,4.827586206896552,0.819047619047619,0.819047619047619,1,0,4.6
2021-12-11,1.0,0.0,H,0.0,0.0,D,S Attwell,20.0,4.0,5.0,0.0,11.0,3.0,13.0,6.0,1.0,2.0,0.0,0.0,1.25,6.75,11.0,1.24,6.0,11.0,1.2,7.0,13.0,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.4,3.0,1.23,6.85,11.92,1.27,7.25,13.04,1.4,3.08,1.44,3.13,1.4,2.97,2021-22,2021,12,5,1.0,0,0,0,0,2.0280112044817926,1.1221122112211221,Liverpool,Aston Villa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.2,1.2,11.0,1.2,1.6,6.0,2,3,10,-7,3,0,1.0,-1.0,11.0,-2.0,13.0,32.0,16.0,16.0,-7,0,0,0.7142857142857143,0.3333333333333333,0.0923076923076923,0.4666666666666666,0.4666666666666666,1,0,3.6
